"Jahr","Monat","Gemeinde","Betriebe","Zimmer","Betten","Ankünfte","Logiernächte","Zimmernächte","Zimmerauslastung in %","Bettenauslastung in %"
"2025","November","Morschach",8,491,1448,8740,16787,7653,53,39
"2025","November","Schwyz",9,132,315,855,1499,1000,28,19
"2025","November","Engelberg",22,865,1794,5499,8992,5446,23,19
"2025","November","Sachseln",9,273,511,1993,3422,2114,26,23
"2025","November","Sarnen",7,235,405,2006,5493,3335,47,45
"2025","November","Beckenried",5,90,191,1420,2177,1319,49,38
"2025","November","Emmetten",5,163,364,981,1552,1122,26,18
"2025","November","Glarus Nord",11,275,637,1541,4267,2775,34,23
"2025","November","Glarus Süd",17,223,489,350,624,388,9,7
"2025","November","Unterägeri",3,100,176,730,1231,1014,34,23
"2025","November","Zug",10,458,820,3671,11157,8971,65,45
"2025","November","Haut-Intyamon",3,31,64,41,98,55,10,8
"2025","November","Bulle",5,265,508,3405,5572,3944,50,37
"2025","November","Gruyères",6,96,258,1162,1628,931,39,28
"2025","November","Fribourg",7,246,495,4396,6694,5252,71,45
"2025","November","Murten",9,169,309,1070,1787,1212,24,20
"2025","November","Plaffeien",4,99,255,756,1219,881,30,16
"2025","November","Egerkingen",4,217,400,2620,5204,3887,60,43
"2025","November","Grenchen",6,114,224,1188,2719,1744,51,40
"2025","November","Olten",8,295,523,3536,6418,5225,59,41
"2025","November","Solothurn",10,316,602,4636,6441,4827,51,36
"2025","November","Basel",56,4548,9283,77817,140945,97076,71,51
"2025","November","Liestal",5,162,297,1402,2210,1769,36,25
"2025","November","Pratteln",5,286,645,3926,6015,4587,54,31
"2025","November","Schaffhausen",11,353,685,4500,8162,6042,57,40
"2025","November","Hundwil",4,79,187,1314,1603,1004,42,29
"2025","November","Gais",5,184,273,390,541,482,9,7
"2025","November","Teufen (AR)",4,45,81,339,535,379,28,22
"2025","November","Heiden",5,98,190,1234,2272,1508,52,40
"2025","November","Appenzell",11,226,479,1484,2092,1539,34,22
"2025","November","Gonten",5,101,239,556,1933,1762,59,28
"2025","November","St. Gallen",20,1066,1991,12290,23180,17408,55,39
"2025","November","Rorschacherberg",3,104,188,1098,1728,1173,38,31
"2025","November","Altstätten",5,99,182,659,1173,937,32,21
"2025","November","Buchs (SG)",6,165,304,1372,3153,2545,51,35
"2025","November","Bad Ragaz",10,478,938,4858,10151,6880,48,36
"2025","November","Flums",4,65,130,61,149,116,7,5
"2025","November","Quarten",7,149,411,1118,1811,1262,32,18
"2025","November","Walenstadt",4,55,103,268,517,333,20,17
"2025","November","Amden",7,92,204,568,834,558,23,16
"2025","November","Rapperswil-Jona",6,195,364,1775,3558,3345,57,33
"2025","November","Eschenbach (SG)",3,17,32,78,139,91,20,16
"2025","November","Wildhaus-Alt St. Johann",15,359,740,1713,3100,2040,22,17
"2025","November","Neckertal",8,125,231,599,1268,840,24,20
"2025","November","Uzwil",6,143,230,1041,3622,2971,69,52
"2025","November","Wil (SG)",5,129,253,1883,2926,2144,55,39
"2025","November","Vaz/Obervaz",8,538,1065,3574,6841,3711,28,26
"2025","November","Surses",4,39,103,83,156,80,8,6
"2025","November","Poschiavo",15,241,513,820,1591,995,14,10
"2025","November","Laax",5,465,1745,1398,3672,1850,13,7
"2025","November","Vals",9,211,424,2327,4135,2394,39,34
"2025","November","Lumnezia",3,10,20,33,43,27,16,13
"2025","November","Ilanz/Glion",5,101,178,610,1036,769,25,19
"2025","November","Rheinwald",5,99,231,346,504,409,14,7
"2025","November","Flims",8,199,466,1268,2250,1398,27,18
"2025","November","Zernez",8,211,436,464,917,556,11,9
"2025","November","Samnaun",24,531,1119,1080,2247,1277,20,17
"2025","November","Scuol",16,635,1382,3022,7274,4347,39,30
"2025","November","Celerina/Schlarigna",7,400,788,1547,3530,2255,19,15
"2025","November","Pontresina",10,529,1090,3305,6740,4352,33,26
"2025","November","Samedan",6,101,208,574,1529,1113,37,25
"2025","November","St. Moritz",22,1555,2992,7816,13854,8337,24,20
"2025","November","Bregaglia",7,72,148,150,332,275,24,14
"2025","November","Val Müstair",9,126,264,235,682,401,19,15
"2025","November","Davos",44,2901,5624,11306,19891,13418,22,17
"2025","November","Klosters",10,213,492,864,1904,892,18,16
"2025","November","Chur",17,568,1090,9964,15040,9898,58,46
"2025","November","Arosa",25,992,2016,3317,6836,3712,19,16
"2025","November","Maienfeld",5,124,242,1396,2334,1810,49,32
"2025","November","Breil/Brigels",8,140,298,429,867,526,13,10
"2025","November","Tujetsch",4,53,116,97,204,123,11,8
"2025","November","Aarau",4,133,214,1693,3155,2634,66,49
"2025","November","Baden",8,453,796,5280,10371,8567,63,43
"2025","November","Lenzburg",3,113,189,1335,2301,2078,61,41
"2025","November","Rheinfelden",5,111,175,1212,2534,1620,49,48
"2025","November","Zofingen",3,97,160,986,1939,1745,60,40
"2025","November","Arbon",5,138,285,1275,2638,2186,53,31
"2025","November","Frauenfeld",5,164,317,1020,2388,2135,43,25
"2025","November","Kreuzlingen",6,150,295,1310,2367,1808,40,27
"2025","November","Bellinzona",14,387,806,3274,4770,3773,32,20
"2025","November","Ascona",26,987,1985,3756,9149,5664,24,19
"2025","November","Locarno",27,764,1584,7918,14677,8735,41,33
"2025","November","Muralto",14,332,644,3567,6373,3938,40,33
"2025","November","Lugano",37,1568,2953,15575,27541,19150,41,31
"2025","November","Paradiso",9,518,1123,7216,11635,7648,49,35
"2025","November","Collina d'Oro",4,83,170,198,520,331,13,10
"2025","November","Monteceneri",4,38,71,55,153,93,8,7
"2025","November","Chiasso",4,126,269,1388,2212,1323,35,27
"2025","November","Mendrisio",9,202,419,1835,3156,2467,41,25
"2025","November","Leysin",3,251,1062,3782,6017,2717,36,19
"2025","November","Ollon",6,405,788,1300,2310,1672,14,10
"2025","November","Ormont-Dessus",4,123,251,429,955,657,18,13
"2025","November","Bullet",4,87,173,434,1033,720,32,23
"2025","November","Lausanne",33,3064,5618,38723,73628,56509,61,44
"2025","November","Bourg-en-Lavaux",4,88,161,1396,2190,1507,57,45
"2025","November","Morges",6,213,472,2588,4045,3064,48,29
"2025","November","Nyon",7,282,610,2949,5605,4726,56,31
"2025","November","Château-d'Oex",4,90,167,703,1374,1219,48,30
"2025","November","Le Chenit",6,137,294,1265,1851,1457,38,23
"2025","November","Montreux",19,1403,2583,18881,30880,18635,44,40
"2025","November","Vevey",10,384,625,3293,6022,4276,37,32
"2025","November","Blonay - Saint-Légier",3,150,304,2185,3382,2189,49,37
"2025","November","Yverdon-les-Bains",6,302,603,2340,3879,3031,33,21
"2025","November","Brig-Glis",13,509,1106,4042,7670,5163,34,23
"2025","November","Nendaz",5,122,245,1535,2092,1071,39,38
"2025","November","Orsières",7,126,292,267,412,293,8,5
"2025","November","Val de Bagnes",16,450,963,2974,4785,2761,30,24
"2025","November","Goms",6,102,202,449,841,488,21,18
"2025","November","Evolène",5,47,107,191,267,146,15,12
"2025","November","Leukerbad",22,699,1388,4498,8039,4408,26,25
"2025","November","Martigny",8,395,723,3909,7142,4979,42,33
"2025","November","Champéry",9,264,584,1477,2022,1242,21,17
"2025","November","Saint-Maurice",3,90,156,880,2277,1607,60,49
"2025","November","Sierre",4,126,248,488,732,562,15,10
"2025","November","Anniviers",17,270,697,728,1458,866,14,8
"2025","November","Crans-Montana",14,473,1026,1905,2960,1882,20,14
"2025","November","Sion",5,342,657,5487,7761,6317,62,39
"2025","November","Saas-Fee",28,764,1748,6746,14998,8813,41,31
"2025","November","Saas-Grund",5,123,241,617,1799,1137,31,25
"2025","November","Visp",4,132,259,1468,2437,2157,54,31
"2025","November","Zermatt",68,2319,5020,23108,45894,24429,53,44
"2025","November","La Grande Béroche",3,22,41,78,106,70,11,9
"2025","November","La Chaux-de-Fonds",7,220,400,1614,2612,2077,31,22
"2025","November","Neuchâtel",15,573,1038,6872,11634,8609,50,37
"2025","November","Laténa",5,126,274,1002,1807,1478,39,22
"2025","November","Genève",88,6655,12070,81716,184509,135923,68,51
"2025","November","Lancy",3,334,699,4499,7731,5803,58,37
"2025","November","Meyrin",10,1939,3085,32768,51726,38939,67,56
"2025","November","Vernier",7,1012,1698,14323,28036,19885,65,55
"2025","November","Delémont",9,222,439,2235,3232,2376,36,25
"2025","November","Saignelégier",6,93,199,731,899,582,22,16
"2025","November","Porrentruy",11,126,248,1196,1591,1055,30,23
"2025","November","Clos du Doubs",7,66,147,263,352,204,12,9
"2025","November","Moutier (JU)",...,...,...,...,...,...,...,...
"2025","Dezember","Kloten",8,1477,2779,28946,41166,29068,63,48
"2025","Dezember","Opfikon",11,2283,4779,46618,70556,43873,63,48
"2025","Dezember","Dübendorf",5,172,273,2392,3805,2905,58,48
"2025","Dezember","Uster",5,170,310,1122,3067,2167,41,32
"2025","Dezember","Winterthur",17,741,1460,8162,15848,11362,51,36
"2025","Dezember","Zürich",128,9641,19115,209572,393832,231207,78,67
"2025","Dezember","Wädenswil",3,38,71,330,465,331,35,27
"2025","Dezember","Horgen",5,169,295,1571,3000,2060,43,35
"2025","Dezember","Langenthal",4,147,286,1435,2236,1800,39,25
"2025","Dezember","Bern",41,2837,5492,51153,82508,49768,58,50
"2025","Dezember","Köniz",5,65,149,422,972,834,49,24
"2025","Dezember","Biel/Bienne",8,422,719,5196,8268,5857,45,37
"2025","Dezember","Burgdorf",4,100,242,1132,1817,1179,43,27
"2025","Dezember","Adelboden",19,737,1532,8186,17988,9262,45,42
"2025","Dezember","Aeschi bei Spiez",5,94,201,904,1254,750,27,21
"2025","Dezember","Kandersteg",12,326,657,3717,8326,4510,57,50
"2025","Dezember","Reichenbach im Kandertal",7,144,357,896,2387,1370,39,29
"2025","Dezember","Beatenberg",9,293,706,2780,7336,3361,47,42
"2025","Dezember","Brienz (BE)",11,283,600,2316,4417,2217,26,25
"2025","Dezember","Grindelwald",45,1576,3346,21615,52661,25916,65,62
"2025","Dezember","Interlaken",29,1739,3767,29162,60569,30273,56,52
"2025","Dezember","Lauterbrunnen",44,1478,3259,12694,36570,17553,50,48
"2025","Dezember","Matten bei Interlaken",6,203,405,1282,2494,1582,32,26
"2025","Dezember","Unterseen",11,335,783,4922,11824,5581,58,52
"2025","Dezember","Wilderswil",9,313,645,3656,7345,4129,43,37
"2025","Dezember","Moutier (BE)",3,34,66,107,156,119,12,8
"2025","Dezember","Diemtigen",6,85,214,280,743,444,25,16
"2025","Dezember","Spiez",12,406,741,4664,8354,4806,38,36
"2025","Dezember","Hasliberg",12,318,718,2259,5901,3128,36,30
"2025","Dezember","Innertkirchen",7,128,275,252,518,276,11,10
"2025","Dezember","Meiringen",11,314,699,2198,4109,2603,30,22
"2025","Dezember","Lenk",15,431,822,4097,9824,5050,44,45
"2025","Dezember","Saanen",30,1097,2237,12810,35412,18806,66,63
"2025","Dezember","Langnau im Emmental",4,49,96,421,626,447,33,23
"2025","Dezember","Schangnau",4,58,116,686,938,499,36,34
"2025","Dezember","Sigriswil",7,259,491,3376,7495,4074,52,50
"2025","Dezember","Thun",16,477,808,6576,11025,6948,47,44
"2025","Dezember","Herzogenbuchsee",3,41,75,181,245,155,13,12
"2025","Dezember","Emmen",3,250,342,1066,1867,1536,20,18
"2025","Dezember","Kriens",5,286,610,6535,10623,5388,61,56
"2025","Dezember","Luzern",56,3239,6440,65125,119338,65666,68,62
"2025","Dezember","Meggen",3,34,68,652,1053,574,58,54
"2025","Dezember","Vitznau",7,276,589,1586,3577,2150,28,22
"2025","Dezember","Weggis",17,668,1219,5317,11576,7106,36,32
"2025","Dezember","Sursee",4,132,227,1436,2357,1626,40,33
"2025","Dezember","Andermatt",13,475,1060,6478,16747,7477,52,52
"2025","Dezember","Gurtnellen",4,23,85,210,246,140,27,12
"2025","Dezember","Einsiedeln",6,205,452,2267,4111,2694,42,29
"2025","Dezember","Feusisberg",5,216,421,2616,4110,2963,44,31
"2025","Dezember","Freienbach",4,203,332,1756,3017,2162,35,30
"2025","Dezember","Küssnacht (SZ)",4,126,231,1243,2021,1576,43,30
"2025","Dezember","Ingenbohl",6,221,415,1279,2286,1549,23,18
"2025","Dezember","Morschach",8,491,1448,9292,21255,7786,52,48
"2025","Dezember","Schwyz",9,132,315,774,1281,711,19,15
"2025","Dezember","Engelberg",26,954,1984,11789,29037,14420,50,48
"2025","Dezember","Sachseln",7,196,372,1249,2484,1348,22,22
"2025","Dezember","Sarnen",7,235,405,1953,4180,3087,42,33
"2025","Dezember","Beckenried",5,90,191,1616,2617,1451,52,44
"2025","Dezember","Emmetten",5,163,364,1538,2955,1553,31,28
"2025","Dezember","Glarus Nord",11,275,637,1672,3310,1999,25,18
"2025","Dezember","Glarus Süd",21,272,635,1313,3582,1490,27,27
"2025","Dezember","Unterägeri",3,100,176,620,1217,815,26,22
"2025","Dezember","Zug",10,458,820,2559,9648,7123,56,41
"2025","Dezember","Haut-Intyamon",3,31,64,181,238,133,21,17
"2025","Dezember","Bulle",5,265,508,3502,5543,3385,41,35
"2025","Dezember","Gruyères",6,96,258,1647,2266,1131,45,37
"2025","Dezember","Fribourg",7,246,495,2985,4732,3677,49,31
"2025","Dezember","Murten",9,169,309,997,1488,1208,32,21
"2025","Dezember","Plaffeien",4,99,255,724,1500,761,25,19
"2025","Dezember","Egerkingen",4,217,400,3577,5727,3428,51,46
"2025","Dezember","Grenchen",6,114,224,716,1710,1235,36,26
"2025","Dezember","Olten",8,295,523,2761,4676,3801,42,29
"2025","Dezember","Solothurn",10,317,606,3592,5895,4115,44,33
"2025","Dezember","Basel",56,4542,9255,100458,174714,98996,73,63
"2025","Dezember","Liestal",5,162,297,862,1612,1312,31,21
"2025","Dezember","Pratteln",5,286,645,5202,8264,5241,60,42
"2025","Dezember","Schaffhausen",11,353,685,3670,6440,4686,44,31
"2025","Dezember","Hundwil",4,79,187,1725,2239,1222,52,43
"2025","Dezember","Gais",5,184,273,293,648,498,9,8
"2025","Dezember","Teufen (AR)",4,45,81,286,500,321,24,20
"2025","Dezember","Heiden",5,98,190,1007,1886,1104,37,33
"2025","Dezember","Appenzell",11,226,479,1523,2070,1257,26,20
"2025","Dezember","Gonten",4,95,227,394,1850,1500,51,27
"2025","Dezember","St. Gallen",19,1034,1934,10479,19520,13450,43,34
"2025","Dezember","Rorschacherberg",3,104,188,879,1337,869,28,24
"2025","Dezember","Altstätten",5,99,182,554,903,687,25,18
"2025","Dezember","Buchs (SG)",6,165,304,1472,2896,2046,40,31
"2025","Dezember","Bad Ragaz",13,512,1066,5030,13135,7668,52,42
"2025","Dezember","Flums",5,106,200,918,1764,944,30,30
"2025","Dezember","Quarten",10,231,577,1992,4159,2080,32,25
"2025","Dezember","Walenstadt",4,55,103,232,604,401,26,21
"2025","Dezember","Amden",7,92,204,684,1179,713,29,21
"2025","Dezember","Rapperswil-Jona",6,195,364,1603,2720,2534,42,24
"2025","Dezember","Eschenbach (SG)",4,21,40,55,88,73,12,7
"2025","Dezember","Wildhaus-Alt St. Johann",20,485,1092,2831,6100,3591,31,24
"2025","Dezember","Neckertal",8,125,231,477,950,481,17,18
"2025","Dezember","Uzwil",6,143,230,741,2793,2071,47,39
"2025","Dezember","Wil (SG)",5,129,253,1478,2306,1740,44,29
"2025","Dezember","Vaz/Obervaz",15,812,1626,12391,29941,14687,62,63
"2025","Dezember","Surses",14,305,738,2978,6451,2994,46,42
"2025","Dezember","Poschiavo",18,285,606,2312,4572,2755,31,24
"2025","Dezember","Laax",8,635,2365,7970,32276,13783,78,48
"2025","Dezember","Vals",12,245,494,2734,6146,3426,50,45
"2025","Dezember","Lumnezia",7,63,148,476,1052,595,43,33
"2025","Dezember","Ilanz/Glion",5,101,178,932,1920,1334,43,35
"2025","Dezember","Rheinwald",6,115,268,909,1760,1090,31,21
"2025","Dezember","Flims",19,700,1523,5561,15937,8799,63,51
"2025","Dezember","Zernez",11,289,596,1295,2940,1655,27,23
"2025","Dezember","Samnaun",28,594,1255,6270,23006,12892,71,60
"2025","Dezember","Scuol",32,884,1882,6665,20387,10448,51,47
"2025","Dezember","Celerina/Schlarigna",7,400,788,3753,11621,6431,52,48
"2025","Dezember","Pontresina",22,1214,2561,12623,40059,22346,70,60
"2025","Dezember","Samedan",8,125,256,1583,3532,1978,52,45
"2025","Dezember","St. Moritz",33,2598,4928,32026,103346,55288,73,72
"2025","Dezember","Bregaglia",9,215,516,1714,4343,2191,38,31
"2025","Dezember","Val Müstair",14,197,427,799,2469,1140,37,37
"2025","Dezember","Davos",56,3325,6507,40857,111902,64197,64,57
"2025","Dezember","Klosters",22,618,1338,6115,16516,8196,52,48
"2025","Dezember","Chur",19,615,1182,13936,22185,13032,69,62
"2025","Dezember","Arosa",40,1791,3661,18929,56594,29109,58,55
"2025","Dezember","Maienfeld",5,124,242,1565,2367,1612,45,34
"2025","Dezember","Breil/Brigels",11,194,418,1194,3623,1857,38,34
"2025","Dezember","Tujetsch",10,169,494,876,2902,1417,36,24
"2025","Dezember","Aarau",4,133,214,1260,2410,1932,47,36
"2025","Dezember","Baden",8,453,796,4242,8539,6706,48,35
"2025","Dezember","Lenzburg",3,113,189,1092,1740,1425,56,41
"2025","Dezember","Rheinfelden",5,111,175,1269,2658,1621,47,49
"2025","Dezember","Zofingen",3,97,160,649,1124,1010,38,26
"2025","Dezember","Arbon",5,138,285,1212,2158,1635,38,24
"2025","Dezember","Frauenfeld",5,164,317,824,1930,1665,33,20
"2025","Dezember","Kreuzlingen",6,150,295,1551,2319,1555,34,26
"2025","Dezember","Bellinzona",13,369,770,3204,4558,3098,28,20
"2025","Dezember","Ascona",23,856,1733,3629,9681,5638,27,22
"2025","Dezember","Locarno",25,749,1556,9638,18264,10205,47,40
"2025","Dezember","Muralto",14,299,584,3194,5763,3459,40,34
"2025","Dezember","Lugano",37,1553,2925,16324,29167,18220,40,34
"2025","Dezember","Paradiso",9,518,1123,8437,13378,7760,48,38
"2025","Dezember","Collina d'Oro",4,83,170,496,992,544,22,20
"2025","Dezember","Monteceneri",4,38,71,80,120,78,7,5
"2025","Dezember","Chiasso",4,126,269,1144,1800,1068,27,22
"2025","Dezember","Mendrisio",7,189,393,1491,2531,1957,33,21
"2025","Dezember","Leysin",5,454,1442,5594,13302,5498,46,33
"2025","Dezember","Ollon",9,494,1059,5867,14923,7388,50,49
"2025","Dezember","Ormont-Dessus",5,230,461,1812,4609,2266,46,47
"2025","Dezember","Bullet",4,87,173,664,1497,882,36,30
"2025","Dezember","Lausanne",33,3064,5618,39978,74534,48269,51,43
"2025","Dezember","Bourg-en-Lavaux",4,88,161,1499,2221,1376,50,45
"2025","Dezember","Morges",6,213,472,2771,3945,2638,44,30
"2025","Dezember","Nyon",7,282,610,2135,4291,3546,41,23
"2025","Dezember","Château-d'Oex",4,90,167,607,1847,1248,45,36
"2025","Dezember","Le Chenit",6,137,294,1164,1591,997,25,19
"2025","Dezember","Montreux",19,1403,2583,29729,52248,26999,65,68
"2025","Dezember","Vevey",10,384,625,5084,8623,4886,41,45
"2025","Dezember","Blonay - Saint-Légier",3,150,304,2189,3860,2397,53,42
"2025","Dezember","Yverdon-les-Bains",6,302,603,2643,4425,3179,35,25
"2025","Dezember","Brig-Glis",12,497,1086,6754,13609,8028,52,41
"2025","Dezember","Nendaz",7,159,313,2322,4906,2519,52,52
"2025","Dezember","Orsières",12,199,476,1085,2601,1330,26,21
"2025","Dezember","Val de Bagnes",23,645,1412,7069,22238,12006,65,56
"2025","Dezember","Goms",12,212,423,2070,5209,2940,51,46
"2025","Dezember","Evolène",11,174,368,1280,2931,1411,59,57
"2025","Dezember","Leukerbad",26,764,1533,8824,18775,9728,59,58
"2025","Dezember","Martigny",7,347,633,4869,8207,5522,51,42
"2025","Dezember","Champéry",12,317,696,2880,8734,4420,49,46
"2025","Dezember","Saint-Maurice",3,90,156,622,1261,972,39,30
"2025","Dezember","Sierre",4,126,248,615,1026,754,19,13
